charara	t͡ʃ a r a r a
chare	t͡ʃ a r e
chari	t͡ʃ a r i
charles	t͡ʃ a r l e s
charo	t͡ʃ a r o
charuka	t͡ʃ a r u k a
charumbira	t͡ʃ a r u mb i r a
charunda	t͡ʃ a r u nd a
charungura	t͡ʃ a r u ŋɡ u r a
charwara	t͡ʃ a r w a r a
charwe	t͡ʃ a r w e
chasakwa	t͡ʃ a s a k w a
chasauka	t͡ʃ a s a u k a
chase	t͡ʃ a s e
chasi	t͡ʃ a s i
chasokela	t͡ʃ a s o k e l a
chat	t͡ʃ a t
chataika	t͡ʃ a t a i k a
chatambarara	t͡ʃ a t a mb a r a r a
chatambira	t͡ʃ a t a mb i r a
chatemabanze	t͡ʃ a t e m a b a nz e
chatemagombwe	t͡ʃ a t e m a ɡ o mb w e
chatemagongwa	t͡ʃ a t e m a ɡ o ŋɡ w a
chatemaguru	t͡ʃ a t e m a ɡ u r u
chatemambara	t͡ʃ a t e m a mb a r a
chatemambirimi	t͡ʃ a t e m a mb i r i m i
chatemamhomho	t͡ʃ a t e m a m̤ o m̤ o
chatemamumwe	t͡ʃ a t e m a m u m w e
chatemamwari	t͡ʃ a t e m a m w a r i
chatemanjonda	t͡ʃ a t e m a nd͡ʒ o nd a
chatemanyanzvi	t͡ʃ a t e m a ɲ a nzʷ i
chatemavabanze	t͡ʃ a t e m a ʋ a b a nz e
chatemavabinyi	t͡ʃ a t e m a ʋ a b i ɲ i
chatikita	t͡ʃ a t i k i t a
chatonda	t͡ʃ a t o nd a
chatora	t͡ʃ a t o r a
chatukuta	t͡ʃ a t u k u t a
chatunga	t͡ʃ a t u ŋɡ a
chatungwa	t͡ʃ a t u ŋɡ w a
chaukura	t͡ʃ a u k u r a
chaunga	t͡ʃ a u ŋɡ a
chavakashure	t͡ʃ a ʋ a k a ʃ u r e
chavarika	t͡ʃ a ʋ a r i k a
chavaruro	t͡ʃ a ʋ a r u r o
chavovo	t͡ʃ a ʋ o ʋ o
chawanda	t͡ʃ a w a nd a
chawarura	t͡ʃ a w a r u r a
chawota	t͡ʃ a w o t a
chayera	t͡ʃ a j e r a
chayina	t͡ʃ a j i n a
chaza	t͡ʃ a z a
chazunguza	t͡ʃ a z u ŋɡ u z a
chazuro	t͡ʃ a z u r o
che	t͡ʃ e
chebamba	t͡ʃ e b a mb a
chebasa	t͡ʃ e b a s a
chebvi	t͡ʃ e b͡v i
checheche	t͡ʃ e t͡ʃ e t͡ʃ e
checheudzwa	t͡ʃ e t͡ʃ e u d͡z w a
chechidhidhizha	t͡ʃ e t͡ʃ i d̤ i d̤ i ʒ a
chechihutonganyika	t͡ʃ e t͡ʃ i h u t o ŋɡ a ɲ i k a
chechikoro	t͡ʃ e t͡ʃ i k o r o
chechikristu	t͡ʃ e t͡ʃ i k r i s t u
chechindeya	t͡ʃ e t͡ʃ i nd e j a
chechipiri	t͡ʃ e t͡ʃ i p i r i
chechipolitiko	t͡ʃ e t͡ʃ i p o l i t i k o
checoronavirus	t͡ʃ e o r o n a ʋ i r u s
chedare	t͡ʃ e d a r e
chedavanharu	t͡ʃ e d a ʋ a n h a r u
chedu	t͡ʃ e d u
cheduranhamba	t͡ʃ e d u r a n h a mb a
chedza	t͡ʃ e d͡z a
chedzinza	t͡ʃ e d͡z i nz a
cheebola	t͡ʃ e e b o l a
cheenglish	t͡ʃ e e ŋɡ l i ʃ
chefu	t͡ʃ e f u
chegombedzanwa	t͡ʃ e ɡ o mb e d͡z a n w a
chegonyonhatu	t͡ʃ e ɡ o ɲ o n h a t u
chegutu	t͡ʃ e ɡ u t u
chehumambo	t͡ʃ e h u m a mb o
cheki	t͡ʃ e k i
chekubvisa	t͡ʃ e k u b͡v i s a
chekumaodzanyemba	t͡ʃ e k u m a o d͡z a ɲ e mb a
chekumera	t͡ʃ e k u m e r a
chekupfeka	t͡ʃ e k u p͡f e k a
chekupimisa	t͡ʃ e k u p i m i s a
chekupiwa	t͡ʃ e k u p i w a
chekurera	t͡ʃ e k u r e r a
chekuroya	t͡ʃ e k u r o j a
chekutanga	t͡ʃ e k u t a ŋɡ a
chekutsama	t͡ʃ e k u t͡s a m a
chekutsamanisa	t͡ʃ e k u t͡s a m a n i s a
chekutumbuka	t͡ʃ e k u t u mb u k a
chekuunga	t͡ʃ e k u u ŋɡ a
chekuwanza	t͡ʃ e k u w a nz a
chemabwe	t͡ʃ e m a b w e
chemadziya	t͡ʃ e m a d͡z i j a
chemagombedzanwa	t͡ʃ e m a ɡ o mb e d͡z a n w a
chemagombenyina	t͡ʃ e m a ɡ o mb e ɲ i n a
chembere	t͡ʃ e mb e r e
chemera	t͡ʃ e m e r a
chemeso	t͡ʃ e m e s o
chemhandara	t͡ʃ e m̤ a nd a r a
chemina	t͡ʃ e m i n a
chemishonga	t͡ʃ e m i ʃ o ŋɡ a
chemudavanharu	t͡ʃ e m u d a ʋ a n h a r u
chemukotsvanidzwa	t͡ʃ e m u k o t͡sʷ a n i d͡z w a
chemukowa	t͡ʃ e m u k o w a
chemunda	t͡ʃ e m u nd a
chemunenanhamba	t͡ʃ e m u n e n a n h a mb a
chemunhu	t͡ʃ e m u n h u
chemuravanegumi	t͡ʃ e m u r a ʋ a n e ɡ u m i
chemutano	t͡ʃ e m u t a n o
chemuviri	t͡ʃ e m u ʋ i r i
chemvura	t͡ʃ e mʷ u r a
chena	t͡ʃ e n a
chendimo	t͡ʃ e nd i m o
cheneso	t͡ʃ e n e s o
cheneswai	t͡ʃ e n e s w a i
chenetibhora	t͡ʃ e n e t i b̤ o r a
chenga	t͡ʃ e ŋɡ a
chengo	t͡ʃ e ŋɡ o
chengu	t͡ʃ e ŋɡ u
chenhanga	t͡ʃ e n h a ŋɡ a
chenhangande	t͡ʃ e n h a ŋɡ a nd e
cheni	t͡ʃ e n i
chenje	t͡ʃ e nd͡ʒ e
chenjerai	t͡ʃ e nd͡ʒ e r a i
chenura	t͡ʃ e n u r a
chenyika	t͡ʃ e ɲ i k a
chenyu	t͡ʃ e ɲ u
chenza	t͡ʃ e nz a
chenzanga	t͡ʃ e nz a ŋɡ a
chenze	t͡ʃ e nz e
chenzira	t͡ʃ e nz i r a
chepakati	t͡ʃ e p a k a t i
chepandemic	t͡ʃ e p a nd e m i
cheparuzhinji	t͡ʃ e p a r u ʒ i nd͡ʒ i
chepfu	t͡ʃ e p͡f u
chepfungwa	t͡ʃ e p͡f u ŋɡ w a
chepiri	t͡ʃ e p i r i
cherechedza	t͡ʃ e r e t͡ʃ e d͡z a
cherechedzwa	t͡ʃ e r e t͡ʃ e d͡z w a
cheredza	t͡ʃ e r e d͡z a
chero	t͡ʃ e r o
cherukweguro	t͡ʃ e r u k w e ɡ u r o
cheruunga	t͡ʃ e r u u ŋɡ a
cheruwa	t͡ʃ e r u w a
cheruzhinji	t͡ʃ e r u ʒ i nd͡ʒ i
chesango	t͡ʃ e s a ŋɡ o
cheshomwe	t͡ʃ e ʃ o m w e
chete	t͡ʃ e t e
chetonga	t͡ʃ e t o ŋɡ a
cheukadzi	t͡ʃ e u k a d͡z i
cheva	t͡ʃ e ʋ a
chevarapwa	t͡ʃ e ʋ a r a p w a
chevashona	t͡ʃ e ʋ a ʃ o n a
chevhu	t͡ʃ e v u
chewa	t͡ʃ e w a
chewedzaniso	t͡ʃ e w e d͡z a n i s o
chezimbabwe	t͡ʃ e z i mb a b w e
chezvinorarama	t͡ʃ e zʷ i n o r a r a m a
chezvipenyu	t͡ʃ e zʷ i p e ɲ u
chezviuru	t͡ʃ e zʷ i u r u
chi	t͡ʃ i
chiadun	t͡ʃ i a d u n
chiadzwa	t͡ʃ i a d͡z w a
chiakoose	t͡ʃ i a k o o s e
chiamba	t͡ʃ i a mb a
chiambani	t͡ʃ i a mb a n i
chiambaro	t͡ʃ i a mb a r o
chiambavabari	t͡ʃ i a mb a ʋ a b a r i
chiambi	t͡ʃ i a mb i
chiandana	t͡ʃ i a nd a n a
chiangwa	t͡ʃ i a ŋɡ w a
chiara	t͡ʃ i a r a
chiarabhu	t͡ʃ i a r a b̤ u
chiaramu	t͡ʃ i a r a m u
chiasha	t͡ʃ i a ʃ a
chiaushi	t͡ʃ i a u ʃ i
chiazeri	t͡ʃ i a z e r i
chibabango	t͡ʃ i b a b a ŋɡ o
chibage	t͡ʃ i b a ɡ e
chibaka	t͡ʃ i b a k a
chibamu	t͡ʃ i b a m u
chibanda	t͡ʃ i b a nd a
chibange	t͡ʃ i b a ŋɡ e
chibangwa	t͡ʃ i b a ŋɡ w a
chibani	t͡ʃ i b a n i
chibantu	t͡ʃ i b a n t u
chibaradenda	t͡ʃ i b a r a d e nd a
chibarama	t͡ʃ i b a r a m a
chibaranye	t͡ʃ i b a r a ɲ e
chibare	t͡ʃ i b a r e
chibariba	t͡ʃ i b a r i b a
chibarikire	t͡ʃ i b a r i k i r e
chibarinye	t͡ʃ i b a r i ɲ e
chibarinyera	t͡ʃ i b a r i ɲ e r a
chibaruba	t͡ʃ i b a r u b a
chibatatsikidzi	t͡ʃ i b a t a t͡s i k i d͡z i
chibatiro	t͡ʃ i b a t i r o
chibatiso	t͡ʃ i b a t i s o
chibaya	t͡ʃ i b a j a
chibayamakono	t͡ʃ i b a j a m a k o n o
chibayiro	t͡ʃ i b a j i r o
chibayo	t͡ʃ i b a j o
chibekweli	t͡ʃ i b e k w e l i
chibemba	t͡ʃ i b e mb a
chibendo	t͡ʃ i b e nd o
chibenga	t͡ʃ i b e ŋɡ a
chibengali	t͡ʃ i b e ŋɡ a l i
chibere	t͡ʃ i b e r e
chibereko	t͡ʃ i b e r e k o
chibeto	t͡ʃ i b e t o
chibhaca	t͡ʃ i b̤ a a
chibhaka	t͡ʃ i b̤ a k a
chibhakera	t͡ʃ i b̤ a k e r a
chibharumu	t͡ʃ i b̤ a r u m u
chibhebhe	t͡ʃ i b̤ e b̤ e
chibhebhenenga	t͡ʃ i b̤ e b̤ e n e ŋɡ a
chibhokisi	t͡ʃ i b̤ o k i s i
chibhubhubhu	t͡ʃ i b̤ u b̤ u b̤ u
chibhunu	t͡ʃ i b̤ u n u
chibi	t͡ʃ i b i
chibinge	t͡ʃ i b i ŋɡ e
chibingiso	t͡ʃ i b i ŋɡ i s o
chibingu	t͡ʃ i b i ŋɡ u
chibisa	t͡ʃ i b i s a
chibodzwa	t͡ʃ i b o d͡z w a
chibondei	t͡ʃ i b o nd e i
chibuja	t͡ʃ i b u d͡ʒ a
chibune	t͡ʃ i b u n e
chibungwe	t͡ʃ i b u ŋɡ w e
chibura	t͡ʃ i b u r a
chibure	t͡ʃ i b u r e
chibusa	t͡ʃ i b u s a
chibuti	t͡ʃ i b u t i
chibutwa	t͡ʃ i b u t w a
chibviko	t͡ʃ i b͡v i k o
chibvinho	t͡ʃ i b͡v i n h o
chibvino	t͡ʃ i b͡v i n o
chibvumirano	t͡ʃ i b͡v u m i r a n o
chibvunuro	t͡ʃ i b͡v u n u r o
chibwe	t͡ʃ i b w e
chibwisi	t͡ʃ i b w i s i
chicago	t͡ʃ i a ɡ o
chichaga	t͡ʃ i t͡ʃ a ɡ a
chichava	t͡ʃ i t͡ʃ a ʋ a
chichayina	t͡ʃ i t͡ʃ a j i n a
chichetu	t͡ʃ i t͡ʃ e t u
chichewa	t͡ʃ i t͡ʃ e w a
chichinu	t͡ʃ i t͡ʃ i n u
chichiri	t͡ʃ i t͡ʃ i r i
chichiso	t͡ʃ i t͡ʃ i s o
chichokwe	t͡ʃ i t͡ʃ o k w e
chida	t͡ʃ i d a
chidaduro	t͡ʃ i d a d u r o
chidakadaka	t͡ʃ i d a k a d a k a
chidamba	t͡ʃ i d a mb a
chidamvura	t͡ʃ i d a mʷ u r a
chidamwa	t͡ʃ i d a m w a
chidaranzanga	t͡ʃ i d a r a nz a ŋɡ a
chidau	t͡ʃ i d a u
chidavado	t͡ʃ i d a ʋ a d o
chidaviro	t͡ʃ i d a ʋ i r o
chidawa	t͡ʃ i d a w a
chidawanyika	t͡ʃ i d a w a ɲ i k a
chidawo	t͡ʃ i d a w o
chidembo	t͡ʃ i d e mb o
chidenhi	t͡ʃ i d e n h i
chideu	t͡ʃ i d e u
chidewu	t͡ʃ i d e w u
chideya	t͡ʃ i d e j a
chidhakwa	t͡ʃ i d̤ a k w a
chidhangu	t͡ʃ i d̤ a ŋɡ u
chidharara	t͡ʃ i d̤ a r a r a
chidharimbo	t͡ʃ i d̤ a r i mb o
chidhau	t͡ʃ i d̤ a u
chidhawu	t͡ʃ i d̤ a w u
chidhindo	t͡ʃ i d̤ i nd o
chidhinha	t͡ʃ i d̤ i n h a
chidhiya	t͡ʃ i d̤ i j a
chidhongi	t͡ʃ i d̤ o ŋɡ i
chidhongo	t͡ʃ i d̤ o ŋɡ o
chidhumo	t͡ʃ i d̤ u m o
chidhuzha	t͡ʃ i d̤ u ʒ a
chidhwe	t͡ʃ i d̤ w e
chidigo	t͡ʃ i d i ɡ o
chidiya	t͡ʃ i d i j a
chido	t͡ʃ i d o
chidoda	t͡ʃ i d o d a
chidodo	t͡ʃ i d o d o
chidongo	t͡ʃ i d o ŋɡ o
chidoo	t͡ʃ i d o o
chidoonyera	t͡ʃ i d o o ɲ e r a
chidowe	t͡ʃ i d o w e
chiduku	t͡ʃ i d u k u
chidumba	t͡ʃ i d u mb a
chidumbu	t͡ʃ i d u mb u
chidungu	t͡ʃ i d u ŋɡ u
chidunzva	t͡ʃ i d u nzʷ a
chidunzwa	t͡ʃ i d u nz w a
chiduradzinza	t͡ʃ i d u r a d͡z i nz a
chiduranzanga	t͡ʃ i d u r a nz a ŋɡ a
chiduumidzo	t͡ʃ i d u u m i d͡z o
chidya	t͡ʃ i d j a
chidyahumba	t͡ʃ i d j a h u mb a
chidyausiku	t͡ʃ i d j a u s i k u
chidyo	t͡ʃ i d j o
chidza	t͡ʃ i d͡z a
chidzamba	t͡ʃ i d͡z a mb a
chidzambwa	t͡ʃ i d͡z a mb w a
chidzangara	t͡ʃ i d͡z a ŋɡ a r a
chidzayo	t͡ʃ i d͡z a j o
chidzere	t͡ʃ i d͡z e r e
chidzero	t͡ʃ i d͡z e r o
chidzidzi	t͡ʃ i d͡z i d͡z i
chidzidzo	t͡ʃ i d͡z i d͡z o
chidzika	t͡ʃ i d͡z i k a
chidzikwe	t͡ʃ i d͡z i k w e
chidzitiro	t͡ʃ i d͡z i t i r o
chidziva	t͡ʃ i d͡z i ʋ a
chidziviso	t͡ʃ i d͡z i ʋ i s o
chidzo	t͡ʃ i d͡z o
chidzomba	t͡ʃ i d͡z o mb a
chidzonga	t͡ʃ i d͡z o ŋɡ a
chidzororo	t͡ʃ i d͡z o r o r o
chidzudzani	t͡ʃ i d͡z u d͡z a n i
chidzungu	t͡ʃ i d͡z u ŋɡ u
chidzunguruko	t͡ʃ i d͡z u ŋɡ u r u k o
chiedza	t͡ʃ i e d͡z a
chief	t͡ʃ i e f
chieloyi	t͡ʃ i e l o j i
chiemo	t͡ʃ i e m o
chiendambuya	t͡ʃ i e nd a mb u j a
chiepeperebesu	t͡ʃ i e p e p e r e b e s u
chiera	t͡ʃ i e r a
chieza	t͡ʃ i e z a
chifamba	t͡ʃ i f a mb a
chifani	t͡ʃ i f a n i
chifanikiso	t͡ʃ i f a n i k i s o
chifanji	t͡ʃ i f a nd͡ʒ i
chifemo	t͡ʃ i f e m o
chifengu	t͡ʃ i f e ŋɡ u
chifeve	t͡ʃ i f e ʋ e
chifiji	t͡ʃ i f i d͡ʒ i
chifipa	t͡ʃ i f i p a
chifo	t͡ʃ i f o
chifu	t͡ʃ i f u
chifufuro	t͡ʃ i f u f u r o
chifula	t͡ʃ i f u l a
chifuliiru	t͡ʃ i f u l i i r u
chifumbe	t͡ʃ i f u mb e
chifumo	t͡ʃ i f u m o
chifumuro	t͡ʃ i f u m u r o
chifunda	t͡ʃ i f u nd a
chifundo	t͡ʃ i f u nd o
chifungo	t͡ʃ i f u ŋɡ o
chifunyise	t͡ʃ i f u ɲ i s e
chifura	t͡ʃ i f u r a
chifure	t͡ʃ i f u r e
chifurenji	t͡ʃ i f u r e nd͡ʒ i
chifuro	t͡ʃ i f u r o
chifwe	t͡ʃ i f w e
chiga	t͡ʃ i ɡ a
chigaazira	t͡ʃ i ɡ a a z i r a
chigafusi	t͡ʃ i ɡ a f u s i
chigaga	t͡ʃ i ɡ a ɡ a
chigagairwa	t͡ʃ i ɡ a ɡ a i r w a
chigama	t͡ʃ i ɡ a m a
chigamba	t͡ʃ i ɡ a mb a
chigango	t͡ʃ i ɡ a ŋɡ o
chiganze	t͡ʃ i ɡ a nz e
chigaravakwati	t͡ʃ i ɡ a r a ʋ a k w a t i
chigaro	t͡ʃ i ɡ a r o
chigava	t͡ʃ i ɡ a ʋ a
chigayo	t͡ʃ i ɡ a j o
chige	t͡ʃ i ɡ e
chigebenga	t͡ʃ i ɡ e b e ŋɡ a
chigerman	t͡ʃ i ɡ e r m a n
chigero	t͡ʃ i ɡ e r o
chigeveng	t͡ʃ i ɡ e ʋ e ŋɡ
chigevenga	t͡ʃ i ɡ e ʋ e ŋɡ a
chigiriama	t͡ʃ i ɡ i r i a m a
chigiriki	t͡ʃ i ɡ i r i k i
chigiya	t͡ʃ i ɡ i j a
chigodora	t͡ʃ i ɡ o d o r a
chigomba	t͡ʃ i ɡ o mb a
chigombe	t͡ʃ i ɡ o mb e
chigombo	t͡ʃ i ɡ o mb o
chigome	t͡ʃ i ɡ o m e
chigon	t͡ʃ i ɡ o n
chigonda	t͡ʃ i ɡ o nd a
chigondiso	t͡ʃ i ɡ o nd i s o
chigonga	t͡ʃ i ɡ o ŋɡ a
chigorimbo	t͡ʃ i ɡ o r i mb o
chigota	t͡ʃ i ɡ o t a
chigoya	t͡ʃ i ɡ o j a
chigozo	t͡ʃ i ɡ o z o
chigu	t͡ʃ i ɡ u
chigubhu	t͡ʃ i ɡ u b̤ u
chigudu	t͡ʃ i ɡ u d u
chigumaura	t͡ʃ i ɡ u m a u r a
chigumba	t͡ʃ i ɡ u mb a
chigumbatidzo	t͡ʃ i ɡ u mb a t i d͡z o
chigumbu	t͡ʃ i ɡ u mb u
chigumbura	t͡ʃ i ɡ u mb u r a
chigumira	t͡ʃ i ɡ u m i r a
chigumo	t͡ʃ i ɡ u m o
chigumura	t͡ʃ i ɡ u m u r a
chigunda	t͡ʃ i ɡ u nd a
chigunguru	t͡ʃ i ɡ u ŋɡ u r u
chigunwe	t͡ʃ i ɡ u n w e
chigura	t͡ʃ i ɡ u r a
chiguro	t͡ʃ i ɡ u r o
chigutiro	t͡ʃ i ɡ u t i r o
chigutsa	t͡ʃ i ɡ u t͡s a
chiguvare	t͡ʃ i ɡ u ʋ a r e
chiguwa	t͡ʃ i ɡ u w a
chigwada	t͡ʃ i ɡ w a d a
chigwadara	t͡ʃ i ɡ w a d a r a
chigwambura	t͡ʃ i ɡ w a mb u r a
chigwana	t͡ʃ i ɡ w a n a
chigwaza	t͡ʃ i ɡ w a z a
chigwedere	t͡ʃ i ɡ w e d e r e
chigwende	t͡ʃ i ɡ w e nd e
chigwenembe	t͡ʃ i ɡ w e n e mb e
chigweno	t͡ʃ i ɡ w e n o
chigwindabwe	t͡ʃ i ɡ w i nd a b w e
chigwindahwe	t͡ʃ i ɡ w i nd a h w e
chigwindiri	t͡ʃ i ɡ w i nd i r i
chihanda	t͡ʃ i h a nd a
chihanga	t͡ʃ i h a ŋɡ a
chihara	t͡ʃ i h a r a
chihausa	t͡ʃ i h a u s a
chihebheru	t͡ʃ i h e b̤ e r u
chihera	t͡ʃ i h e r a
chihindi	t͡ʃ i h i nd i
chihiya	t͡ʃ i h i j a
chihobo	t͡ʃ i h o b o
chihoboya	t͡ʃ i h o b o j a
chiholo	t͡ʃ i h o l o
chihombori	t͡ʃ i h o mb o r i
chihoro	t͡ʃ i h o r o
chihota	t͡ʃ i h o t a
chihumbiri	t͡ʃ i h u mb i r i
chihunyaneni	t͡ʃ i h u ɲ a n e n i
chihure	t͡ʃ i h u r e
chihuri	t͡ʃ i h u r i
chihuyana	t͡ʃ i h u j a n a
chihuyane	t͡ʃ i h u j a n e
chihuyani	t͡ʃ i h u j a n i
chihwa	t͡ʃ i h w a
chihwandehwande	t͡ʃ i h w a nd e h w a nd e
chihwenga	t͡ʃ i h w e ŋɡ a
chihwesa	t͡ʃ i h w e s a
chii	t͡ʃ i i
chiibani	t͡ʃ i i b a n i
chiigbho	t͡ʃ i i ɡ b̤ o
chiila	t͡ʃ i i l a
chiindo	t͡ʃ i i nd o
chiinterlingue	t͡ʃ i i n t e r l i ŋɡ u e
chiisirandi	t͡ʃ i i s i r a nd i
chiitari	t͡ʃ i i t a r i
chiitiko	t͡ʃ i i t i k o
chiito	t͡ʃ i i t o
chiizere	t͡ʃ i i z e r e
chijaka	t͡ʃ i d͡ʒ a k a
chijapani	t͡ʃ i d͡ʒ a p a n i
chijemeni	t͡ʃ i d͡ʒ e m e n i
chijerumani	t͡ʃ i d͡ʒ e r u m a n i
chikabudura	t͡ʃ i k a b u d u r a
chikadaya	t͡ʃ i k a d a j a
chikadyana	t͡ʃ i k a d j a n a
chikadzimhaka	t͡ʃ i k a d͡z i m̤ a k a
chikafu	t͡ʃ i k a f u
chikafusi	t͡ʃ i k a f u s i
chikaha	t͡ʃ i k a h a
chikaka	t͡ʃ i k a k a
chikakama	t͡ʃ i k a k a m a
chikalabari	t͡ʃ i k a l a b a r i
chikalanga	t͡ʃ i k a l a ŋɡ a
chikama	t͡ʃ i k a m a
chikamba	t͡ʃ i k a mb a
chikambi	t͡ʃ i k a mb i
chikamu	t͡ʃ i k a m u
chikanda	t͡ʃ i k a nd a
chikande	t͡ʃ i k a nd e
chikandi	t͡ʃ i k a nd i
chikanga	t͡ʃ i k a ŋɡ a
chikangani	t͡ʃ i k a ŋɡ a n i
chikanganwahama	t͡ʃ i k a ŋɡ a n w a h a m a
chikango	t͡ʃ i k a ŋɡ o
chikani	t͡ʃ i k a n i
chikanwe	t͡ʃ i k a n w e
chikanya	t͡ʃ i k a ɲ a
chikanza	t͡ʃ i k a nz a
chikara	t͡ʃ i k a r a
chikarakara	t͡ʃ i k a r a k a r a
chikaramojong	t͡ʃ i k a r a m o d͡ʒ o ŋɡ
chikaranga	t͡ʃ i k a r a ŋɡ a
chikarangwashu	t͡ʃ i k a r a ŋɡ w a ʃ u
chikararwa	t͡ʃ i k a r a r w a
chikare	t͡ʃ i k a r e
chikasa	t͡ʃ i k a s a
chikasha	t͡ʃ i k a ʃ a
chikata	t͡ʃ i k a t a
chikatavuwa	t͡ʃ i k a t a ʋ u w a
chikate	t͡ʃ i k a t e
chikavayika	t͡ʃ i k a ʋ a j i k a
chikawa	t͡ʃ i k a w a
chikawu	t͡ʃ i k a w u
chikayayika	t͡ʃ i k a j a j i k a
chikazaza	t͡ʃ i k a z a z a
chikazo	t͡ʃ i k a z o
chikepe	t͡ʃ i k e p e
chikerema	t͡ʃ i k e r e m a
chikerewe	t͡ʃ i k e r e w e
chikero	t͡ʃ i k e r o
chiketa	t͡ʃ i k e t a
chiketamhuka	t͡ʃ i k e t a m̤ u k a
chiketamukadzi	t͡ʃ i k e t a m u k a d͡z i
chiketanyika	t͡ʃ i k e t a ɲ i k a
chikete	t͡ʃ i k e t e
chiko	t͡ʃ i k o
chikobengwa	t͡ʃ i k o b e ŋɡ w a
chikodoboro	t͡ʃ i k o d o b o r o
chikodza	t͡ʃ i k o d͡z a
chikodzi	t͡ʃ i k o d͡z i
chikodzo	t͡ʃ i k o d͡z o
chikohono	t͡ʃ i k o h o n o
chikohwa	t͡ʃ i k o h w a
chikoka	t͡ʃ i k o k a
chikoko	t͡ʃ i k o k o
chikomba	t͡ʃ i k o mb a
chikombarume	t͡ʃ i k o mb a r u m e
chikombe	t͡ʃ i k o mb e
chikombeka	t͡ʃ i k o mb e k a
chikombero	t͡ʃ i k o mb e r o
chikombiso	t͡ʃ i k o mb i s o
chikombo	t͡ʃ i k o mb o
chikombola	t͡ʃ i k o mb o l a
chikombora	t͡ʃ i k o mb o r a
chikomborero	t͡ʃ i k o mb o r e r o
chikomo	t͡ʃ i k o m o
chikomori	t͡ʃ i k o m o r i
chikonda	t͡ʃ i k o nd a
chikondamoyo	t͡ʃ i k o nd a m o j o
chikondamunyu	t͡ʃ i k o nd a m u ɲ u
chikondamvura	t͡ʃ i k o nd a mʷ u r a
chikonde	t͡ʃ i k o nd e
chikondere	t͡ʃ i k o nd e r e
chikondo	t͡ʃ i k o nd o
chikonga	t͡ʃ i k o ŋɡ a
chikonge	t͡ʃ i k o ŋɡ e
chikongo	t͡ʃ i k o ŋɡ o
chikongoro	t͡ʃ i k o ŋɡ o r o
chikoni	t͡ʃ i k o n i
chikono	t͡ʃ i k o n o
chikonono	t͡ʃ i k o n o n o
chikonzero	t͡ʃ i k o nz e r o
chikonzi	t͡ʃ i k o nz i
chikoorete	t͡ʃ i k o o r e t e
chikopa	t͡ʃ i k o p a
chikope	t͡ʃ i k o p e
chikopo	t͡ʃ i k o p o
chikopokopo	t͡ʃ i k o p o k o p o
chikore	t͡ʃ i k o r e
chikorekore	t͡ʃ i k o r e k o r e
chikoriya	t͡ʃ i k o r i j a
chikoro	t͡ʃ i k o r o
chikorodzi	t͡ʃ i k o r o d͡z i
chikorwa	t͡ʃ i k o r w a
chikosi	t͡ʃ i k o s i
chikosoro	t͡ʃ i k o s o r o
chikota	t͡ʃ i k o t a
chikotanhanga	t͡ʃ i k o t a n h a ŋɡ a
chikotanzanga	t͡ʃ i k o t a nz a ŋɡ a
chikote	t͡ʃ i k o t e
chikotera	t͡ʃ i k o t e r a
chikotero	t͡ʃ i k o t e r o
chikoto	t͡ʃ i k o t o
chikotoro	t͡ʃ i k o t o r o
chikotsanhundu	t͡ʃ i k o t͡s a n h u nd u
chikova	t͡ʃ i k o ʋ a
chikovera	t͡ʃ i k o ʋ e r a
chikowa	t͡ʃ i k o w a
chikowe	t͡ʃ i k o w e
chikowo	t͡ʃ i k o w o
chikowore	t͡ʃ i k o w o r e
chikoya	t͡ʃ i k o j a
chikozho	t͡ʃ i k o ʒ o
chikozo	t͡ʃ i k o z o
chikriri	t͡ʃ i k r i r i
chikristu	t͡ʃ i k r i s t u
chikuahane	t͡ʃ i k u a h a n e
chikubai	t͡ʃ i k u b a i
chikubvusike	t͡ʃ i k u b͡v u s i k e
chikubwa	t͡ʃ i k u b w a
chikuhwa	t͡ʃ i k u h w a
chikuko	t͡ʃ i k u k o
chikuku	t͡ʃ i k u k u
chikukumira	t͡ʃ i k u k u m i r a
chikukura	t͡ʃ i k u k u r a
chikukuragetsi	t͡ʃ i k u k u r a ɡ e t͡s i
chikukutiro	t͡ʃ i k u k u t i r o
chikukutu	t͡ʃ i k u k u t u
chikukuvere	t͡ʃ i k u k u ʋ e r e
chikumbaridzo	t͡ʃ i k u mb a r i d͡z o
chikumbatidzo	t͡ʃ i k u mb a t i d͡z o
chikumbe	t͡ʃ i k u mb e
chikumbha	t͡ʃ i k u mb h a
chikumbi	t͡ʃ i k u mb i
chikumbirike	t͡ʃ i k u mb i r i k e
chikumbu	t͡ʃ i k u mb u
chikumi	t͡ʃ i k u m i
chikumo	t͡ʃ i k u m o
chikumura	t͡ʃ i k u m u r a
chikuna	t͡ʃ i k u n a
chikunama	t͡ʃ i k u n a m a
chikunda	t͡ʃ i k u nd a
chikundi	t͡ʃ i k u nd i
chikundu	t͡ʃ i k u nd u
chikungo	t͡ʃ i k u ŋɡ o
chikungu	t͡ʃ i k u ŋɡ u
chikungulu	t͡ʃ i k u ŋɡ u l u
chikunguru	t͡ʃ i k u ŋɡ u r u
chikuni	t͡ʃ i k u n i
chikunja	t͡ʃ i k u nd͡ʒ a
chikunundu	t͡ʃ i k u n u nd u
